Geneid	symbol	DMSO_express	IBR_express	RES_express
ENSG00000243753	HLA-L	FALSE	FALSE	FALSE
ENSG00000243758	RPL35AP15	FALSE	FALSE	FALSE
ENSG00000243759	ST13P15	FALSE	TRUE	FALSE
ENSG00000243761		FALSE	FALSE	FALSE
ENSG00000243762		FALSE	FALSE	FALSE
ENSG00000243766	HOTTIP	FALSE	FALSE	FALSE
ENSG00000243770	RN7SL65P	FALSE	FALSE	FALSE
ENSG00000243771		FALSE	FALSE	FALSE
ENSG00000243772	KIR2DL3	FALSE	FALSE	FALSE
ENSG00000243775	OSTCP1	FALSE	FALSE	FALSE
ENSG00000243777		FALSE	FALSE	FALSE
ENSG00000243779		FALSE	FALSE	FALSE
ENSG00000243780		FALSE	FALSE	FALSE
ENSG00000243781		FALSE	FALSE	FALSE
ENSG00000243782	RN7SL78P	FALSE	FALSE	FALSE
ENSG00000243789	JMJD7	TRUE	TRUE	TRUE
ENSG00000243790	RN7SL485P	FALSE	FALSE	FALSE
ENSG00000243792	OR7E89P	FALSE	FALSE	FALSE
ENSG00000243794		FALSE	FALSE	FALSE
ENSG00000243795		FALSE	FALSE	FALSE
ENSG00000243797		FALSE	FALSE	FALSE
ENSG00000243799	PEX5L-AS1	FALSE	FALSE	FALSE
ENSG00000243801	RN7SL461P	FALSE	FALSE	FALSE
ENSG00000243802		TRUE	TRUE	TRUE
ENSG00000243806	RPL7P18	FALSE	FALSE	FALSE
ENSG00000243810		FALSE	FALSE	FALSE
ENSG00000243811	APOBEC3D	TRUE	TRUE	TRUE
ENSG00000243813		FALSE	FALSE	FALSE
ENSG00000243817	RN7SL189P	FALSE	FALSE	FALSE
ENSG00000243818		FALSE	FALSE	FALSE
ENSG00000243819	RN7SL832P	FALSE	FALSE	FALSE
ENSG00000243822		FALSE	FALSE	FALSE
ENSG00000243824		FALSE	FALSE	FALSE
ENSG00000243828		FALSE	FALSE	FALSE
ENSG00000243829		TRUE	TRUE	FALSE
ENSG00000243830		FALSE	FALSE	FALSE
ENSG00000243831		FALSE	FALSE	FALSE
ENSG00000243832		FALSE	FALSE	FALSE
ENSG00000243836	WDR86-AS1	FALSE	FALSE	FALSE
ENSG00000243838	PSMC1P7	FALSE	FALSE	FALSE
ENSG00000243844	RPL17P33	FALSE	FALSE	FALSE
ENSG00000243845	RN7SL30P	FALSE	FALSE	FALSE
ENSG00000243847	RN7SL610P	FALSE	FALSE	FALSE
ENSG00000243849	WDR52-AS1	FALSE	FALSE	FALSE
ENSG00000243853	ALDH7A1P3	FALSE	FALSE	FALSE
ENSG00000243854	RN7SL67P	FALSE	FALSE	FALSE
ENSG00000243855		FALSE	FALSE	FALSE
ENSG00000243856	RN7SL551P	FALSE	FALSE	FALSE
ENSG00000243859	RPL5P17	TRUE	TRUE	TRUE
ENSG00000243861		FALSE	FALSE	FALSE
ENSG00000243864	RPS3AP50	FALSE	FALSE	FALSE
ENSG00000243869	RN7SL56P	TRUE	TRUE	TRUE
ENSG00000243870	RN7SL236P	FALSE	TRUE	FALSE
ENSG00000243871	RN7SL487P	FALSE	FALSE	FALSE
ENSG00000243872	RN7SL464P	FALSE	FALSE	FALSE
ENSG00000243873	HMGB1P36	FALSE	FALSE	FALSE
ENSG00000243877	HMGB1P38	FALSE	FALSE	FALSE
ENSG00000243883	RN7SL419P	FALSE	FALSE	FALSE
ENSG00000243885		FALSE	FALSE	FALSE
ENSG00000243886		FALSE	FALSE	FALSE
ENSG00000243888		FALSE	FALSE	FALSE
ENSG00000243889	TRBV8-1	FALSE	FALSE	FALSE
ENSG00000243894		FALSE	FALSE	FALSE
ENSG00000243896	OR2A7	FALSE	FALSE	FALSE
ENSG00000243899	BMS1P7	FALSE	FALSE	FALSE
ENSG00000243900	RN7SL320P	FALSE	FALSE	FALSE
ENSG00000243902		FALSE	FALSE	FALSE
ENSG00000243903		FALSE	FALSE	FALSE
ENSG00000243904		FALSE	FALSE	FALSE
ENSG00000243905	RN7SL679P	TRUE	TRUE	TRUE
ENSG00000243910	TUBA4B	FALSE	FALSE	FALSE
ENSG00000243911	RN7SL430P	TRUE	TRUE	FALSE
ENSG00000243914	RPL5P14	FALSE	FALSE	FALSE
ENSG00000243915	PRKRIRP2	FALSE	FALSE	FALSE
ENSG00000243916		FALSE	FALSE	FALSE
ENSG00000243918	EIF4BP8	FALSE	FALSE	FALSE
ENSG00000243920	RPS26P24	FALSE	FALSE	FALSE
ENSG00000243925	RPS24P18	FALSE	FALSE	FALSE
ENSG00000243926	TIPARP-AS1	FALSE	FALSE	FALSE
ENSG00000243927	MRPS6	TRUE	TRUE	TRUE
ENSG00000243928	RN7SL628P	FALSE	FALSE	FALSE
ENSG00000243929		FALSE	FALSE	FALSE
ENSG00000243930	RPS12P21	FALSE	FALSE	FALSE
ENSG00000243935		FALSE	FALSE	FALSE
ENSG00000243939		FALSE	FALSE	FALSE
ENSG00000243943	ZNF512	TRUE	TRUE	TRUE
ENSG00000243944		FALSE	FALSE	FALSE
ENSG00000243945		FALSE	FALSE	FALSE
ENSG00000243951	RN7SL308P	TRUE	TRUE	TRUE
ENSG00000243953		FALSE	FALSE	FALSE
ENSG00000243954	RN7SL743P	FALSE	FALSE	FALSE
ENSG00000243955	GSTA1	FALSE	FALSE	FALSE
ENSG00000243957	RN7SL647P	FALSE	FALSE	FALSE
ENSG00000243959	RN7SL684P	FALSE	FALSE	FALSE
ENSG00000243960		TRUE	TRUE	TRUE
ENSG00000243961		FALSE	FALSE	FALSE
ENSG00000243964		TRUE	TRUE	TRUE
ENSG00000243967	NBPF5P	FALSE	FALSE	FALSE
ENSG00000243968	RN7SL402P	FALSE	FALSE	FALSE
ENSG00000243969		FALSE	FALSE	FALSE
ENSG00000243970	PPIEL	FALSE	TRUE	TRUE
ENSG00000243974	VTI1BP1	FALSE	FALSE	FALSE
ENSG00000243976	RN7SL523P	FALSE	FALSE	FALSE
ENSG00000243977		FALSE	FALSE	FALSE
ENSG00000243978	RGAG1	FALSE	FALSE	FALSE
ENSG00000243979		FALSE	FALSE	FALSE
ENSG00000243980	RN7SL702P	FALSE	FALSE	FALSE
ENSG00000243981		FALSE	FALSE	FALSE
ENSG00000243986	ENO1P3	FALSE	FALSE	FALSE
ENSG00000243988	RPS24P17	FALSE	FALSE	FALSE
ENSG00000243989	ACY1	TRUE	TRUE	FALSE
ENSG00000243991	RN7SL447P	FALSE	FALSE	FALSE
ENSG00000243993		FALSE	FALSE	FALSE
ENSG00000243995		FALSE	FALSE	FALSE
ENSG00000244000		FALSE	FALSE	FALSE
ENSG00000244002		FALSE	FALSE	FALSE
ENSG00000244003	RN7SL143P	FALSE	FALSE	FALSE
ENSG00000244004		FALSE	FALSE	FALSE
ENSG00000244005	NFS1	TRUE	TRUE	TRUE
ENSG00000244006	RN7SL799P	FALSE	FALSE	FALSE
ENSG00000244009		FALSE	FALSE	FALSE
ENSG00000244018	RPL35P6	TRUE	TRUE	TRUE
ENSG00000244019	RPS2P24	FALSE	FALSE	FALSE
ENSG00000244020	MT1HL1	FALSE	FALSE	FALSE
ENSG00000244021		TRUE	TRUE	TRUE
ENSG00000244024		FALSE	FALSE	FALSE
ENSG00000244025	KRTAP19-3	FALSE	FALSE	FALSE
ENSG00000244026	FAM86DP	TRUE	TRUE	TRUE
ENSG00000244030		FALSE	FALSE	FALSE
ENSG00000244031	RPS3AP17	FALSE	FALSE	FALSE
ENSG00000244033	RN7SL228P	FALSE	FALSE	FALSE
ENSG00000244034	RN7SL424P	FALSE	FALSE	FALSE
ENSG00000244036		FALSE	FALSE	FALSE
ENSG00000244038	DDOST	TRUE	TRUE	TRUE
ENSG00000244039		FALSE	FALSE	FALSE
ENSG00000244040	IL12A-AS1	FALSE	FALSE	FALSE
ENSG00000244041	LINC01011	FALSE	FALSE	FALSE
ENSG00000244043	RPS27P27	FALSE	FALSE	FALSE
ENSG00000244044	RN7SL735P	FALSE	FALSE	FALSE
ENSG00000244045	TMEM199	TRUE	TRUE	TRUE
ENSG00000244048	RPS18P6	FALSE	FALSE	FALSE
ENSG00000244050		FALSE	FALSE	FALSE
ENSG00000244052	RPL5P24	TRUE	TRUE	TRUE
ENSG00000244053	RPL13AP2	FALSE	FALSE	FALSE
ENSG00000244055		TRUE	TRUE	TRUE
ENSG00000244056	RN7SL417P	FALSE	FALSE	FALSE
ENSG00000244057	LCE3C	FALSE	FALSE	FALSE
ENSG00000244060	RPS2P41	FALSE	FALSE	FALSE
ENSG00000244061		FALSE	FALSE	FALSE
ENSG00000244062		FALSE	FALSE	FALSE
ENSG00000244063		FALSE	FALSE	FALSE
ENSG00000244065		FALSE	FALSE	FALSE
ENSG00000244066	RN7SL148P	FALSE	FALSE	FALSE
ENSG00000244067	GSTA2	FALSE	FALSE	FALSE
ENSG00000244071	RPL9P33	FALSE	FALSE	FALSE
ENSG00000244073	RPS4XP6	TRUE	TRUE	TRUE
ENSG00000244076		FALSE	TRUE	TRUE
ENSG00000244078		FALSE	FALSE	FALSE
ENSG00000244080	RN7SL833P	FALSE	FALSE	FALSE
ENSG00000244081		FALSE	FALSE	FALSE
ENSG00000244083		FALSE	FALSE	FALSE
ENSG00000244086	RPS20P35	TRUE	TRUE	TRUE
ENSG00000244088		FALSE	FALSE	FALSE
ENSG00000244089	HMGB1P30	FALSE	FALSE	FALSE
ENSG00000244091	RN7SL483P	TRUE	TRUE	FALSE
ENSG00000244094	SPRR2F	FALSE	FALSE	FALSE
ENSG00000244097	RPS4XP17	FALSE	FALSE	FALSE
ENSG00000244099	RPS23P3	FALSE	FALSE	FALSE
ENSG00000244101	HMGN1P10	FALSE	FALSE	FALSE
ENSG00000244104	RN7SL659P	FALSE	FALSE	FALSE
ENSG00000244107	RN7SL250P	FALSE	FALSE	FALSE
ENSG00000244112	RN7SL508P	TRUE	TRUE	FALSE
ENSG00000244113		FALSE	FALSE	FALSE
ENSG00000244115	DNAJC25-GNG10	TRUE	TRUE	TRUE
ENSG00000244116	IGKV2-28	FALSE	FALSE	FALSE
ENSG00000244119	PDCL3P4	FALSE	FALSE	FALSE
ENSG00000244122	UGT1A7	FALSE	FALSE	FALSE
ENSG00000244124	ATP1B3-AS1	FALSE	FALSE	FALSE
ENSG00000244125		FALSE	FALSE	FALSE
ENSG00000244128		FALSE	FALSE	FALSE
ENSG00000244130	UBE2Q2P9	FALSE	FALSE	FALSE
ENSG00000244131	RPSAP51	FALSE	FALSE	FALSE
ENSG00000244134	RPS12P20	FALSE	FALSE	FALSE
ENSG00000244137		FALSE	FALSE	FALSE
ENSG00000244139	RN7SL397P	FALSE	FALSE	FALSE
ENSG00000244142	ATP6V0CP2	FALSE	FALSE	FALSE
ENSG00000244144		FALSE	FALSE	FALSE
ENSG00000244146		FALSE	FALSE	FALSE
ENSG00000244151		FALSE	FALSE	FALSE
ENSG00000244152	RN7SL59P	FALSE	FALSE	FALSE
ENSG00000244153	WWP1P1	FALSE	FALSE	FALSE
ENSG00000244155	CYP4F34P	FALSE	FALSE	FALSE
ENSG00000244157		FALSE	FALSE	FALSE
ENSG00000244158		FALSE	FALSE	FALSE
ENSG00000244159		FALSE	FALSE	FALSE
ENSG00000244161	FLNB-AS1	FALSE	FALSE	FALSE
ENSG00000244165	P2RY11	TRUE	TRUE	TRUE
ENSG00000244167		FALSE	FALSE	FALSE
ENSG00000244169	RN7SL120P	FALSE	FALSE	FALSE
ENSG00000244171	PBX2P1	FALSE	FALSE	FALSE
ENSG00000244176		FALSE	FALSE	FALSE
ENSG00000244183		FALSE	FALSE	FALSE
ENSG00000244184		FALSE	FALSE	FALSE
ENSG00000244187	TMEM141	TRUE	TRUE	TRUE
ENSG00000244192		FALSE	FALSE	FALSE
ENSG00000244193		FALSE	FALSE	FALSE
ENSG00000244194	RN7SL218P	TRUE	TRUE	TRUE
ENSG00000244196	PPIAP15	FALSE	FALSE	FALSE
ENSG00000244197	RN7SL766P	FALSE	FALSE	FALSE
ENSG00000244198		FALSE	FALSE	FALSE
ENSG00000244199		FALSE	FALSE	FALSE
ENSG00000244203	FOXP1-AS1	FALSE	FALSE	FALSE
ENSG00000244211	PDZK1P2	FALSE	FALSE	FALSE
ENSG00000244213	ZFAND6P1	FALSE	FALSE	FALSE
ENSG00000244214		FALSE	FALSE	FALSE
ENSG00000244215		FALSE	FALSE	FALSE
ENSG00000244217	RPS4XP10	FALSE	FALSE	FALSE
ENSG00000244218	RN7SL81P	TRUE	TRUE	TRUE
ENSG00000244219		TRUE	TRUE	TRUE
ENSG00000244222	OR7E121P	FALSE	FALSE	FALSE
ENSG00000244226	ILF2P1	FALSE	FALSE	FALSE
ENSG00000244227		FALSE	FALSE	FALSE
ENSG00000244229	RPL26P35	FALSE	FALSE	FALSE
ENSG00000244230	RN7SL151P	TRUE	TRUE	TRUE
ENSG00000244231	CSPG4P2Y	FALSE	FALSE	FALSE
ENSG00000244232	RN7SL698P	FALSE	FALSE	FALSE
ENSG00000244234	GMCL1P1	FALSE	FALSE	FALSE
ENSG00000244235		FALSE	FALSE	FALSE
ENSG00000244236	RN7SL604P	FALSE	FALSE	FALSE
ENSG00000244237		FALSE	FALSE	FALSE
ENSG00000244239		FALSE	FALSE	FALSE
ENSG00000244242	IFITM10	FALSE	FALSE	FALSE
ENSG00000244244	RPS3AP42	FALSE	FALSE	FALSE
ENSG00000244245		FALSE	FALSE	TRUE
ENSG00000244246	ZNF736P8Y	FALSE	FALSE	FALSE
ENSG00000244247		FALSE	FALSE	FALSE
ENSG00000244249		FALSE	FALSE	FALSE
ENSG00000244251		FALSE	FALSE	FALSE
ENSG00000244252		FALSE	FALSE	FALSE
ENSG00000244253	RPS29P24	FALSE	FALSE	FALSE
ENSG00000244255		FALSE	FALSE	FALSE
ENSG00000244256	RN7SL130P	FALSE	TRUE	TRUE
ENSG00000244257	PKD1P1	FALSE	FALSE	FALSE
ENSG00000244259		FALSE	FALSE	FALSE
ENSG00000244260		FALSE	FALSE	FALSE
ENSG00000244264	RN7SL597P	TRUE	TRUE	TRUE
ENSG00000244265	SIAH2-AS1	FALSE	FALSE	FALSE
ENSG00000244266		TRUE	TRUE	TRUE
ENSG00000244267	RPL34P22	FALSE	FALSE	FALSE
ENSG00000244268		FALSE	FALSE	FALSE
ENSG00000244270	RPL32P29	TRUE	TRUE	TRUE
ENSG00000244273	PGBD4P1	FALSE	FALSE	FALSE
ENSG00000244274	DBNDD2	FALSE	FALSE	FALSE
ENSG00000244278		FALSE	FALSE	FALSE
ENSG00000244280	ECEL1P2	FALSE	FALSE	FALSE
ENSG00000244281		FALSE	FALSE	FALSE
ENSG00000244283	RPL23AP73	FALSE	FALSE	FALSE
ENSG00000244286	ITGB5-AS1	FALSE	FALSE	FALSE
ENSG00000244289	RPS3AP35	TRUE	FALSE	TRUE
ENSG00000244291	C7orf13	FALSE	FALSE	FALSE
ENSG00000244292	OR9N1P	FALSE	FALSE	FALSE
ENSG00000244294	RN7SL740P	FALSE	FALSE	FALSE
ENSG00000244295	RPS20P21	TRUE	TRUE	TRUE
ENSG00000244296	RN7SL168P	FALSE	FALSE	FALSE
ENSG00000244297	RN7SL465P	FALSE	FALSE	FALSE
ENSG00000244300		FALSE	FALSE	FALSE
ENSG00000244301	AOX3P	FALSE	FALSE	FALSE
ENSG00000244302	PEX5L-AS2	FALSE	FALSE	FALSE
ENSG00000244306		FALSE	FALSE	FALSE
ENSG00000244307	RN7SL395P	TRUE	TRUE	FALSE
ENSG00000244308	RN7SL762P	FALSE	FALSE	FALSE
ENSG00000244310		FALSE	FALSE	FALSE
ENSG00000244313		TRUE	TRUE	TRUE
ENSG00000244314	RN7SL36P	FALSE	FALSE	FALSE
ENSG00000244318	RN7SL252P	FALSE	FALSE	FALSE
ENSG00000244321		FALSE	FALSE	FALSE
ENSG00000244326	RN7SL814P	FALSE	FALSE	FALSE
ENSG00000244327		FALSE	FALSE	FALSE
ENSG00000244328	RN7SL845P	FALSE	TRUE	FALSE
ENSG00000244329	UBA52P9	FALSE	FALSE	FALSE
ENSG00000244331		FALSE	FALSE	FALSE
ENSG00000244332		TRUE	TRUE	TRUE
ENSG00000244335	RN7SL687P	FALSE	FALSE	FALSE
ENSG00000244337		FALSE	FALSE	FALSE
ENSG00000244342	LINC00698	FALSE	FALSE	FALSE
ENSG00000244345		FALSE	FALSE	FALSE
ENSG00000244346		FALSE	FALSE	FALSE
ENSG00000244349	HCG16	FALSE	FALSE	FALSE
ENSG00000244355	LY6G6D	FALSE	FALSE	FALSE
ENSG00000244356	RN7SL398P	FALSE	FALSE	FALSE
ENSG00000244357	RN7SL145P	FALSE	FALSE	FALSE
ENSG00000244358		FALSE	FALSE	FALSE
ENSG00000244361	RPL30P7	FALSE	FALSE	FALSE
ENSG00000244362	KRTAP19-7	FALSE	FALSE	FALSE
ENSG00000244363	RPL7P23	TRUE	TRUE	TRUE
ENSG00000244371	PFN1P8	FALSE	FALSE	FALSE
ENSG00000244372	RN7SL423P	FALSE	FALSE	FALSE
ENSG00000244376	RN7SL636P	FALSE	FALSE	FALSE
ENSG00000244378	RPS2P45	FALSE	FALSE	FALSE
ENSG00000244380		FALSE	FALSE	FALSE
ENSG00000244381		TRUE	TRUE	TRUE
ENSG00000244382		FALSE	FALSE	FALSE
ENSG00000244383		FALSE	FALSE	FALSE
ENSG00000244384	RN7SL359P	FALSE	TRUE	FALSE
ENSG00000244389	RN7SL242P	TRUE	TRUE	TRUE
ENSG00000244390	RPS6P22	FALSE	FALSE	FALSE
ENSG00000244391	RN7SL330P	FALSE	FALSE	FALSE
ENSG00000244392	RN7SL869P	FALSE	FALSE	FALSE
ENSG00000244393		FALSE	FALSE	FALSE
ENSG00000244395	RBMY1D	FALSE	FALSE	FALSE
ENSG00000244398		TRUE	TRUE	TRUE
ENSG00000244399	RN7SL251P	FALSE	FALSE	FALSE
ENSG00000244400	RPS4XP12	FALSE	FALSE	FALSE
ENSG00000244402	RN7SL314P	FALSE	FALSE	FALSE
ENSG00000244404	RN7SL216P	FALSE	FALSE	FALSE
ENSG00000244405	ETV5	FALSE	FALSE	FALSE
ENSG00000244411	KRTAP5-7	FALSE	FALSE	FALSE
ENSG00000244413		FALSE	FALSE	FALSE
ENSG00000244414	CFHR1	FALSE	FALSE	FALSE
ENSG00000244422	RPL38P3	FALSE	FALSE	FALSE
ENSG00000244424	RN7SL829P	FALSE	FALSE	FALSE
ENSG00000244425	RN7SL268P	FALSE	FALSE	FALSE
ENSG00000244427		FALSE	FALSE	FALSE
ENSG00000244429		FALSE	FALSE	FALSE
ENSG00000244432	RPL39P28	FALSE	FALSE	FALSE
ENSG00000244433	PGBD4P7	FALSE	FALSE	FALSE
ENSG00000244436		FALSE	FALSE	FALSE
ENSG00000244437	IGKV3-15	TRUE	TRUE	FALSE
ENSG00000244438	RN7SL327P	FALSE	FALSE	FALSE
ENSG00000244441		FALSE	FALSE	FALSE
ENSG00000244451	RPL34P21	FALSE	FALSE	FALSE
ENSG00000244456		FALSE	FALSE	FALSE
ENSG00000244457	ENO1P1	TRUE	TRUE	TRUE
ENSG00000244459		FALSE	FALSE	FALSE
ENSG00000244461		FALSE	FALSE	FALSE
ENSG00000244462	RBM12	TRUE	TRUE	TRUE
ENSG00000244464		FALSE	FALSE	FALSE
ENSG00000244468		FALSE	FALSE	FALSE
ENSG00000244470		FALSE	FALSE	FALSE
ENSG00000244471		FALSE	FALSE	FALSE
ENSG00000244474	UGT1A4	FALSE	FALSE	FALSE
ENSG00000244476	ERVFRD-1	FALSE	FALSE	FALSE
ENSG00000244479	OR2A1-AS1	FALSE	FALSE	FALSE
ENSG00000244480		FALSE	FALSE	FALSE
ENSG00000244482	LILRA6	FALSE	FALSE	FALSE
ENSG00000244485	RPL18P13	FALSE	FALSE	FALSE
ENSG00000244486	SCARF2	FALSE	FALSE	FALSE
ENSG00000244490	RWDD4P1	FALSE	FALSE	FALSE
ENSG00000244491		FALSE	TRUE	FALSE
ENSG00000244493	SLC9A9-AS2	FALSE	TRUE	FALSE
ENSG00000244501	RN7SL623P	FALSE	FALSE	FALSE
ENSG00000244502	HDAC11-AS1	FALSE	FALSE	FALSE
ENSG00000244503		FALSE	FALSE	FALSE
ENSG00000244509	APOBEC3C	TRUE	TRUE	TRUE
ENSG00000244510		FALSE	FALSE	FALSE
ENSG00000244512	RN7SL28P	FALSE	FALSE	FALSE
ENSG00000244513		FALSE	FALSE	FALSE
ENSG00000244514	RN7SL125P	TRUE	TRUE	FALSE
ENSG00000244515	KRT18P34	FALSE	FALSE	FALSE
ENSG00000244521	RN7SL700P	FALSE	FALSE	FALSE
ENSG00000244522		FALSE	FALSE	FALSE
ENSG00000244527		TRUE	TRUE	TRUE
ENSG00000244528		TRUE	TRUE	TRUE
ENSG00000244532	RN7SL380P	FALSE	FALSE	FALSE
ENSG00000244534	RN7SL211P	FALSE	FALSE	FALSE
ENSG00000244535		FALSE	FALSE	FALSE
ENSG00000244537	KRTAP4-2	FALSE	FALSE	FALSE
ENSG00000244538		FALSE	FALSE	FALSE
ENSG00000244540		FALSE	FALSE	FALSE
ENSG00000244541		FALSE	FALSE	FALSE
ENSG00000244544	RN7SL446P	FALSE	FALSE	FALSE
ENSG00000244545		FALSE	FALSE	FALSE
ENSG00000244550		FALSE	FALSE	FALSE
ENSG00000244551	RPL34P29	FALSE	FALSE	FALSE
ENSG00000244556	ODCP	FALSE	FALSE	FALSE
ENSG00000244558		FALSE	FALSE	FALSE
ENSG00000244559		FALSE	FALSE	FALSE
ENSG00000244560		FALSE	FALSE	FALSE
ENSG00000244561		FALSE	FALSE	FALSE
ENSG00000244563		TRUE	TRUE	TRUE
ENSG00000244564		FALSE	FALSE	FALSE
ENSG00000244565		FALSE	FALSE	FALSE
ENSG00000244567		FALSE	FALSE	FALSE
ENSG00000244568	RN7SL654P	FALSE	FALSE	FALSE
ENSG00000244571		FALSE	FALSE	FALSE
ENSG00000244573	RPL30P11	FALSE	FALSE	FALSE
ENSG00000244575	IGKV1-27	FALSE	FALSE	FALSE
ENSG00000244578		FALSE	FALSE	FALSE
ENSG00000244582	RPL21P120	TRUE	TRUE	TRUE
ENSG00000244585	RPL12P33	FALSE	FALSE	FALSE
ENSG00000244586	WNT5A-AS1	FALSE	FALSE	FALSE
ENSG00000244588	RAD21L1	FALSE	FALSE	FALSE
ENSG00000244593		FALSE	FALSE	FALSE
ENSG00000244604		FALSE	FALSE	FALSE
ENSG00000244607	CCDC13	FALSE	FALSE	FALSE
ENSG00000244609	RN7SL532P	FALSE	FALSE	FALSE
ENSG00000244610	RN7SL756P	FALSE	FALSE	FALSE
ENSG00000244612	RN7SL429P	FALSE	FALSE	FALSE
ENSG00000244615	PSPC1P2	FALSE	FALSE	FALSE
ENSG00000244617	ASPRV1	FALSE	FALSE	FALSE
ENSG00000244618	RN7SL334P	FALSE	FALSE	FALSE
ENSG00000244619		FALSE	FALSE	FALSE
ENSG00000244620		FALSE	FALSE	FALSE
ENSG00000244621	RPS17P11	FALSE	FALSE	FALSE
ENSG00000244623	OR2AE1	FALSE	FALSE	FALSE
ENSG00000244624	KRTAP20-1	FALSE	FALSE	FALSE
ENSG00000244625		TRUE	TRUE	TRUE
ENSG00000244627		FALSE	FALSE	FALSE
ENSG00000244630		FALSE	FALSE	FALSE
ENSG00000244632	RN7SL863P	FALSE	FALSE	FALSE
ENSG00000244640		FALSE	FALSE	FALSE
ENSG00000244641	RPS26P43	FALSE	FALSE	FALSE
ENSG00000244642	RN7SL396P	TRUE	TRUE	TRUE
ENSG00000244646		FALSE	FALSE	FALSE
ENSG00000244649		FALSE	FALSE	FALSE
ENSG00000244650		FALSE	FALSE	FALSE
ENSG00000244652		FALSE	FALSE	FALSE
ENSG00000244653	UBFD1P1	FALSE	FALSE	FALSE
ENSG00000244657		TRUE	TRUE	TRUE
ENSG00000244661	TRBV12-1	FALSE	FALSE	FALSE
ENSG00000244662		FALSE	FALSE	FALSE
ENSG00000244666	RN7SL853P	FALSE	FALSE	FALSE
ENSG00000244668		FALSE	FALSE	FALSE
ENSG00000244669		FALSE	FALSE	FALSE
ENSG00000244671	RN7SL280P	FALSE	FALSE	FALSE
ENSG00000244674	RPS3AP15	FALSE	FALSE	FALSE
ENSG00000244675		FALSE	FALSE	FALSE
ENSG00000244676		FALSE	FALSE	FALSE
ENSG00000244677	RN7SL706P	FALSE	FALSE	FALSE
ENSG00000244681	MTHFD2P1	FALSE	FALSE	FALSE
ENSG00000244682	FCGR2C	FALSE	FALSE	FALSE
ENSG00000244687	UBE2V1	TRUE	TRUE	TRUE
ENSG00000244691		FALSE	FALSE	FALSE
ENSG00000244692	RN7SL724P	TRUE	TRUE	FALSE
ENSG00000244693	CTAGE8	FALSE	FALSE	FALSE
ENSG00000244694	PTCHD4	FALSE	FALSE	FALSE
ENSG00000244699		FALSE	FALSE	FALSE
ENSG00000244701		FALSE	FALSE	TRUE
ENSG00000244703	CD46P1	FALSE	FALSE	FALSE
ENSG00000244705		FALSE	FALSE	FALSE
ENSG00000244706		FALSE	FALSE	FALSE
ENSG00000244708	RPL23P10	FALSE	FALSE	FALSE
ENSG00000244710	RN7SL47P	FALSE	FALSE	FALSE
ENSG00000244712		FALSE	FALSE	FALSE
ENSG00000244716		TRUE	TRUE	TRUE
ENSG00000244717	RPS27P14	FALSE	FALSE	FALSE
ENSG00000244720		FALSE	FALSE	FALSE
ENSG00000244722		FALSE	FALSE	FALSE
ENSG00000244723	ASLP1	FALSE	FALSE	FALSE
ENSG00000244730		FALSE	FALSE	FALSE
ENSG00000244731	C4A	FALSE	FALSE	FALSE
ENSG00000244732	RN7SL870P	FALSE	FALSE	FALSE
ENSG00000244733		FALSE	FALSE	FALSE
ENSG00000244734	HBB	FALSE	FALSE	FALSE
ENSG00000244736	RN7SL495P	FALSE	FALSE	FALSE
ENSG00000244738		FALSE	FALSE	FALSE
ENSG00000244740		FALSE	FALSE	FALSE
ENSG00000244743		FALSE	FALSE	FALSE
ENSG00000244748	RN7SL153P	FALSE	FALSE	FALSE
ENSG00000244752	CRYBB2	FALSE	FALSE	FALSE
ENSG00000244753	RPL15P21	FALSE	FALSE	FALSE
ENSG00000244754	N4BP2L2	TRUE	TRUE	TRUE
ENSG00000244756		FALSE	FALSE	FALSE
ENSG00000244757		FALSE	FALSE	FALSE
ENSG00000244791		FALSE	FALSE	FALSE
ENSG00000244879	GABPB1-AS1	TRUE	TRUE	TRUE
ENSG00000244921		FALSE	FALSE	FALSE
ENSG00000244926	ALKBH3-AS1	FALSE	FALSE	FALSE
ENSG00000244932		FALSE	FALSE	FALSE
ENSG00000244945		FALSE	FALSE	FALSE
ENSG00000244952		FALSE	FALSE	FALSE
ENSG00000244953		FALSE	FALSE	FALSE
ENSG00000244968	LIFR-AS1	FALSE	FALSE	FALSE
ENSG00000244998		FALSE	FALSE	FALSE
ENSG00000245008		FALSE	FALSE	FALSE
ENSG00000245017		FALSE	FALSE	FALSE
ENSG00000245025		FALSE	FALSE	FALSE
ENSG00000245059		FALSE	FALSE	FALSE
ENSG00000245060	LINC00847	TRUE	TRUE	TRUE
ENSG00000245067	IGFBP7-AS1	FALSE	FALSE	FALSE
ENSG00000245080	MIR3150B	FALSE	FALSE	FALSE
ENSG00000245105	A2M-AS1	FALSE	FALSE	FALSE
ENSG00000245112	SMARCA5-AS1	FALSE	FALSE	FALSE
ENSG00000245146	LINC01024	FALSE	FALSE	FALSE
ENSG00000245148	ARAP1-AS2	FALSE	FALSE	FALSE
ENSG00000245149	RNF139-AS1	FALSE	FALSE	FALSE
ENSG00000245156		FALSE	FALSE	FALSE
ENSG00000245164	LINC00861	FALSE	FALSE	FALSE
ENSG00000245205	EEF1A1P4	TRUE	TRUE	TRUE
ENSG00000245213		FALSE	TRUE	TRUE
